2KRank,PLAYER_NAME,Rating,season,PLAYER_ID
421,Jonah Bolden,69,2018,1628413
274,Jonah Bolden,73,2019,1628413
310,Jonah Bolden,73,2020,1628413
437,Sindarius Thornwell,68,2017,1628414
332,Sindarius Thornwell,72,2018,1628414
422,Sindarius Thornwell,71,2020,1628414
437,Dillon Brooks,68,2017,1628415
221,Dillon Brooks,75,2018,1628415
239,Dillon Brooks,74,2019,1628415
143,Dillon Brooks,77,2020,1628415
437,Tyler Dorsey,68,2017,1628416
393,Tyler Dorsey,70,2018,1628416
437,Thomas Bryant,68,2017,1628418
455,Thomas Bryant,68,2018,1628418
113,Thomas Bryant,78,2019,1628418
97,Thomas Bryant,79,2020,1628418
393,Monte Morris,70,2018,1628420
138,Monte Morris,77,2019,1628420
143,Monte Morris,77,2020,1628420
470,Devin Robinson,67,2018,1628421
421,Damyean Dotson,69,2018,1628422
204,Damyean Dotson,75,2019,1628422
358,Damyean Dotson,72,2020,1628422
585,Kobi Simmons,66,2020,1628424
437,Sterling Brown,68,2017,1628425
393,Sterling Brown,70,2018,1628425
274,Sterling Brown,73,2019,1628425
422,Sterling Brown,71,2020,1628425
469,Vlatko Cancar,70,2020,1628427
408,Davon Reed,69,2017,1628432
455,Davon Reed,68,2018,1628432
486,Luke Kornet,65,2018,1628436
361,Luke Kornet,71,2019,1628436
310,Luke Kornet,73,2020,1628436
486,Isaiah Hicks,65,2018,1628439
358,Kadeem Allen,72,2020,1628443
476,Jabari Bird,66,2018,1628444
476,Chris Boucher,66,2018,1628449
361,Chris Boucher,71,2019,1628449
143,Chris Boucher,77,2020,1628449
530,Eric Mika,68,2020,1628450
116,Milos Teodosic,77,2017,1628462
261,Milos Teodosic,74,2018,1628462
466,Tyler Cavanaugh,65,2017,1628463
332,Tyler Cavanaugh,72,2018,1628463
357,Daniel Theis,71,2017,1628464
261,Daniel Theis,74,2018,1628464
165,Daniel Theis,76,2019,1628464
97,Daniel Theis,79,2020,1628464
437,Maxi Kleber,68,2017,1628467
300,Maxi Kleber,73,2018,1628467
239,Maxi Kleber,74,2019,1628467
177,Maxi Kleber,76,2020,1628467
421,Antonio Blakeney,69,2018,1628469
317,Antonio Blakeney,72,2019,1628469
358,Antonio Blakeney,72,2020,1628469
377,Torrey Craig,70,2017,1628470
393,Torrey Craig,70,2018,1628470
239,Torrey Craig,74,2019,1628470
268,Torrey Craig,74,2020,1628470
504,Derrick Walton Jr.,69,2020,1628476
476,Antonius Cleveland,66,2018,1628499
567,Antonius Cleveland,67,2020,1628499
486,Naz Mitrou-Long,65,2018,1628513
530,Naz Mitrou-Long,68,2020,1628513
470,Amile Jefferson,67,2018,1628518
411,Amile Jefferson,69,2019,1628518
504,Amile Jefferson,69,2020,1628518
476,Jaylen Morris,66,2018,1628537
530,Mychal Mulder,68,2020,1628539
530,Dusty Hannahs,68,2020,1628605
567,Paul Watson,67,2020,1628778
300,Grayson Allen,73,2018,1628960
317,Grayson Allen,72,2019,1628960
358,Grayson Allen,72,2020,1628960
422,Kostas Antetokounmpo,68,2019,1628961
504,Kostas Antetokounmpo,69,2020,1628961
422,Udoka Azubuike,71,2020,1628962
108,Marvin Bagley III,78,2018,1628963
55,Marvin Bagley III,83,2019,1628963
72,Marvin Bagley III,81,2020,1628963
129,Mo Bamba,77,2018,1628964
138,Mo Bamba,77,2019,1628964
177,Mo Bamba,76,2020,1628964
393,Keita Bates-Diop,70,2018,1628966
387,Keita Bates-Diop,70,2019,1628966
422,Keita Bates-Diop,71,2020,1628966
530,Brian Bowen II,68,2020,1628968
261,Mikal Bridges,74,2018,1628969
204,Mikal Bridges,75,2019,1628969
143,Mikal Bridges,77,2020,1628969
261,Miles Bridges,74,2018,1628970
165,Miles Bridges,76,2019,1628970
143,Miles Bridges,77,2020,1628970
421,Bruce Brown,69,2018,1628971
274,Bruce Brown,73,2019,1628971
268,Bruce Brown,74,2020,1628971
370,Troy Brown Jr.,71,2018,1628972
274,Troy Brown Jr.,73,2019,1628972
119,Troy Brown Jr.,78,2020,1628972
393,Jalen Brunson,70,2018,1628973
165,Jalen Brunson,76,2019,1628973
143,Jalen Brunson,77,2020,1628973
393,Jevon Carter,70,2018,1628975
361,Jevon Carter,71,2019,1628975
310,Jevon Carter,73,2020,1628975
129,Wendell Carter Jr.,77,2018,1628976
113,Wendell Carter Jr.,78,2019,1628976
97,Wendell Carter Jr.,79,2020,1628976
421,Hamidou Diallo,69,2018,1628977
387,Hamidou Diallo,70,2019,1628977
469,Hamidou Diallo,70,2020,1628977
332,Donte DiVincenzo,72,2018,1628978
317,Donte DiVincenzo,72,2019,1628978
143,Donte DiVincenzo,77,2020,1628978
332,Jacob Evans,72,2018,1628980
361,Jacob Evans,71,2019,1628980
422,Jacob Evans,71,2020,1628980
361,Bruno Fernando,71,2019,1628981
310,Bruno Fernando,73,2020,1628981
421,Melvin Frazier Jr.,69,2018,1628982
387,Melvin Frazier Jr.,70,2019,1628982
469,Melvin Frazier Jr.,70,2020,1628982
300,Shai Gilgeous-Alexander,73,2018,1628983
91,Shai Gilgeous-Alexander,79,2019,1628983
45,Shai Gilgeous-Alexander,84,2020,1628983
393,Devonte' Graham,70,2018,1628984
411,Devonte' Graham,69,2019,1628984
97,Devonte' Graham,79,2020,1628984
567,Devon Hall,67,2020,1628985
530,Kevin Hervey,68,2020,1628987
332,Aaron Holiday,72,2018,1628988
274,Aaron Holiday,73,2019,1628988
177,Aaron Holiday,76,2020,1628988
370,Kevin Huerter,71,2018,1628989
165,Kevin Huerter,76,2019,1628989
224,Kevin Huerter,75,2020,1628989
370,Chandler Hutchison,71,2018,1628990
317,Chandler Hutchison,72,2019,1628990
224,Chandler Hutchison,75,2020,1628990
108,Jaren Jackson Jr.,78,2018,1628991
64,Jaren Jackson Jr.,82,2019,1628991
53,Jaren Jackson Jr.,83,2020,1628991
421,Alize Johnson,69,2018,1628993
387,Alize Johnson,70,2019,1628993
469,Alize Johnson,70,2020,1628993
221,Kevin Knox II,75,2018,1628995
165,Kevin Knox II,76,2019,1628995
358,Kevin Knox II,72,2020,1628995
504,Caleb Martin,69,2020,1628997
358,Cody Martin,72,2020,1628998
387,Yante Maten,70,2019,1628999
317,De'Anthony Melton,72,2019,1629001
224,De'Anthony Melton,75,2020,1629001
361,Chimezie Metu,71,2019,1629002
310,Chimezie Metu,73,2020,1629002
361,Shake Milton,71,2019,1629003
224,Shake Milton,75,2020,1629003
393,Svi Mykhailiuk,70,2018,1629004
387,Svi Mykhailiuk,70,2019,1629004
310,Svi Mykhailiuk,73,2020,1629004
530,Malik Newman,68,2020,1629005
370,Josh Okogie,71,2018,1629006
274,Josh Okogie,73,2019,1629006
268,Josh Okogie,74,2020,1629006
422,Jontay Porter,71,2020,1629007
167,Michael Porter Jr.,76,2018,1629008
165,Michael Porter Jr.,76,2019,1629008
72,Michael Porter Jr.,81,2020,1629008
332,Jerome Robinson,72,2018,1629010
361,Jerome Robinson,71,2019,1629010
310,Jerome Robinson,73,2020,1629010
393,Mitchell Robinson,70,2018,1629011
91,Mitchell Robinson,79,2019,1629011
72,Mitchell Robinson,81,2020,1629011
167,Collin Sexton,76,2018,1629012
138,Collin Sexton,77,2019,1629012
83,Collin Sexton,80,2020,1629012
370,Landry Shamet,71,2018,1629013
165,Landry Shamet,76,2019,1629013
268,Landry Shamet,74,2020,1629013
421,Anfernee Simons,69,2018,1629014
317,Anfernee Simons,72,2019,1629014
358,Anfernee Simons,72,2020,1629014
332,Zhaire Smith,72,2018,1629015
317,Zhaire Smith,72,2019,1629015
469,Zhaire Smith,70,2020,1629015
370,Omari Spellman,71,2018,1629016
274,Omari Spellman,73,2019,1629016
268,Omari Spellman,74,2020,1629016
393,Khyri Thomas,70,2018,1629017
411,Khyri Thomas,69,2019,1629017
530,Khyri Thomas,68,2020,1629017
421,Gary Trent Jr.,69,2018,1629018
361,Gary Trent Jr.,71,2019,1629018
143,Gary Trent Jr.,77,2020,1629018
204,Allonzo Trier,75,2019,1629019
224,Allonzo Trier,75,2020,1629019
421,Jarred Vanderbilt,69,2018,1629020
387,Jarred Vanderbilt,70,2019,1629020
469,Jarred Vanderbilt,70,2020,1629020
332,Moritz Wagner,72,2018,1629021
361,Moritz Wagner,71,2019,1629021
177,Moritz Wagner,76,2020,1629021
300,Lonnie Walker IV,73,2018,1629022
274,Lonnie Walker IV,73,2019,1629022
310,Lonnie Walker IV,73,2020,1629022
317,P.J. Washington,72,2019,1629023
143,P.J. Washington,77,2020,1629023
317,Kenrich Williams,72,2019,1629026
422,Kenrich Williams,71,2020,1629026
129,Trae Young,77,2018,1629027
40,Trae Young,85,2019,1629027
17,Trae Young,88,2020,1629027
75,Deandre Ayton,79,2018,1629028
64,Deandre Ayton,82,2019,1629028
45,Deandre Ayton,84,2020,1629028
75,Luka Doncic,79,2018,1629029
21,Luka Doncic,87,2019,1629029
8,Luka Doncic,94,2020,1629029
411,Theo Pinson,69,2019,1629033
504,Theo Pinson,69,2020,1629033
455,Ray Spalding,68,2018,1629034
504,Ray Spalding,69,2020,1629034
361,Carsen Edwards,71,2019,1629035
469,Carsen Edwards,70,2020,1629035
530,Shamorie Ponds,68,2020,1629044
317,Goga Bitadze,72,2019,1629048
310,Goga Bitadze,73,2020,1629048
567,Oshae Brissett,67,2020,1629052
177,Terence Davis,76,2020,1629056
300,Robert Williams III,73,2018,1629057
239,Robert Williams III,74,2019,1629057
268,Robert Williams III,74,2020,1629057
370,Dzanan Musa,71,2018,1629058
361,Dzanan Musa,71,2019,1629058
422,Dzanan Musa,71,2020,1629058
393,Elie Okobo,70,2018,1629059
361,Elie Okobo,71,2019,1629059
422,Elie Okobo,71,2020,1629059
239,Rui Hachimura,74,2019,1629060
97,Rui Hachimura,79,2020,1629060
422,Ky Bowman,71,2020,1629065
421,Rodions Kurucs,69,2018,1629066
204,Rodions Kurucs,75,2019,1629066
422,Rodions Kurucs,71,2020,1629066
455,Isaac Bonga,68,2018,1629067
422,Isaac Bonga,68,2019,1629067
358,Isaac Bonga,72,2020,1629067
530,Tyler Cook,68,2020,1629076
504,Kelan Martin,69,2020,1629103
411,Gary Clark,69,2019,1629109
358,Gary Clark,72,2020,1629109
469,Wenyen Gabriel,70,2020,1629117
504,Jaylen Adams,69,2020,1629121
530,J.P. Macura,68,2020,1629122
387,Deonte Burton,70,2019,1629126
469,Deonte Burton,70,2020,1629126
429,Duncan Robinson,67,2019,1629130
119,Duncan Robinson,78,2020,1629130
530,Daryl Macon,68,2020,1629133
177,Kendrick Nunn,76,2020,1629134
530,Yuta Watanabe,68,2020,1629139
469,Johnathan Williams,70,2020,1629140
530,Joe Chealey,68,2020,1629147
317,Ryan Broekhoff,72,2019,1629151
358,Ryan Broekhoff,72,2020,1629151
268,Jordan McLaughlin,74,2020,1629162
422,Brandon Goodwin,68,2019,1629164
422,Brandon Goodwin,71,2020,1629164
530,BJ Johnson,68,2020,1629168
358,Chris Chiozza,72,2020,1629185
387,Jemerrio Jones,70,2019,1629203
469,Jemerrio Jones,70,2020,1629203
567,Gabe Vincent,67,2020,1629216
530,Drew Eubanks,68,2020,1629234
411,Cameron Reynolds,69,2019,1629244
504,Cameron Reynolds,69,2020,1629244
504,Juan Toscano-Anderson,69,2020,1629308
361,Alen Smailagic,71,2019,1629346
422,Alen Smailagic,71,2020,1629346
567,Zylan Cheatham,67,2020,1629597
310,Chris Clemons,73,2020,1629598
530,Amir Coffey,68,2020,1629599
469,Tacko Fall,70,2020,1629605
567,Robert Franks,67,2020,1629606
567,Jared Harper,67,2020,1629607
530,Dewan Hernandez,68,2020,1629608
469,DaQuan Jeffries,70,2020,1629610
411,Terance Mann,69,2019,1629611
422,Terance Mann,71,2020,1629611
567,Justin Robinson,67,2020,1629620
567,Marial Shayok,67,2020,1629621
530,Max Strus,68,2020,1629622
504,Kenny Wooten,69,2020,1629624
567,Justin Wright-Foreman,67,2020,1629625
422,Bol Bol,71,2020,1629626
72,Zion Williamson,81,2019,1629627
29,Zion Williamson,86,2020,1629627
113,RJ Barrett,78,2019,1629628
224,RJ Barrett,75,2020,1629628
310,Cam Reddish,73,2020,1629629
91,Ja Morant,79,2019,1629630
36,Ja Morant,85,2020,1629630
138,De'Andre Hunter,77,2019,1629631
224,De'Andre Hunter,75,2020,1629631
165,Coby White,76,2019,1629632
143,Coby White,77,2020,1629632
138,Jarrett Culver,77,2019,1629633
268,Jarrett Culver,74,2020,1629633
274,Brandon Clarke,73,2019,1629634
83,Brandon Clarke,80,2020,1629634
274,Sekou Doumbouya,73,2019,1629635
358,Sekou Doumbouya,72,2020,1629635
138,Darius Garland,77,2019,1629636
268,Darius Garland,74,2020,1629636
239,Jaxson Hayes,74,2019,1629637
177,Jaxson Hayes,76,2020,1629637
317,Nickeil Alexander-Walker,72,2019,1629638
422,Nickeil Alexander-Walker,71,2020,1629638
274,Tyler Herro,73,2019,1629639
119,Tyler Herro,78,2020,1629639
317,Keldon Johnson,72,2019,1629640
177,Keldon Johnson,76,2020,1629640
317,Romeo Langford,72,2019,1629641
469,Romeo Langford,70,2020,1629641
274,Nassir Little,73,2019,1629642
358,Nassir Little,72,2020,1629642
317,Chuma Okeke,72,2019,1629643
358,Chuma Okeke,72,2020,1629643
361,KZ Okpala,71,2019,1629644
422,KZ Okpala,71,2020,1629644
317,Kevin Porter Jr.,72,2019,1629645
224,Kevin Porter Jr.,75,2020,1629645
387,Darius Bazley,70,2019,1629647
310,Darius Bazley,73,2020,1629647
530,Jordan Bone,68,2020,1629648
387,Ignas Brazdeikis,70,2019,1629649
469,Ignas Brazdeikis,70,2020,1629649
567,Moses Brown,67,2020,1629650
317,Nicolas Claxton,72,2019,1629651
310,Nicolas Claxton,73,2020,1629651
268,Luguentz Dort,74,2020,1629652
361,Daniel Gafford,71,2019,1629655
224,Daniel Gafford,75,2020,1629655
504,Kyle Guy,69,2020,1629657
504,Jaylen Hoard,69,2020,1629658
387,Talen Horton-Tucker,70,2019,1629659
358,Talen Horton-Tucker,72,2020,1629659
317,Ty Jerome,72,2019,1629660
422,Ty Jerome,71,2020,1629660
317,Cameron Johnson,72,2019,1629661
177,Cameron Johnson,76,2020,1629661
358,Mfiondu Kabengele,72,2020,1629662
530,Louis King,68,2020,1629663
422,Jalen Lecque,68,2019,1629665
530,Jalen Lecque,68,2020,1629665
469,Jalen McDaniels,70,2020,1629667
530,Zach Norvell Jr.,68,2020,1629668
422,Jaylen Nowell,71,2020,1629669
411,Miye Oni,69,2019,1629671
530,Miye Oni,68,2020,1629671
361,Eric Paschall,71,2019,1629672
97,Eric Paschall,79,2020,1629672
387,Jordan Poole,70,2019,1629673
358,Jordan Poole,72,2020,1629673
387,Naz Reid,70,2019,1629675
358,Naz Reid,72,2020,1629675
469,Isaiah Roby,70,2020,1629676
317,Luka Samanic,72,2019,1629677
358,Luka Samanic,72,2020,1629677
361,Admiral Schofield,71,2019,1629678
422,Admiral Schofield,71,2020,1629678
317,Matisse Thybulle,72,2019,1629680
224,Matisse Thybulle,75,2020,1629680
504,Tremont Waters,69,2020,1629682
530,Quinndary Weatherspoon,68,2020,1629683
317,Grant Williams,72,2019,1629684
422,Grant Williams,71,2020,1629684
422,Dylan Windler,71,2020,1629685
530,Adam Mokoka,68,2020,1629690
387,Justin James,70,2019,1629713
422,Justin James,71,2020,1629713
567,Jarrell Brantley,67,2020,1629714
530,Marques Bolden,68,2020,1629716
469,Charlie Brown Jr.,70,2020,1629718
504,Devontae Cacok,69,2020,1629719
358,John Konchar,72,2020,1629723
504,Vic Law,69,2020,1629724
567,Jeremiah Martin,67,2020,1629725
422,Garrison Mathews,71,2020,1629726
567,Josh Reaves,67,2020,1629729
504,Rayjon Tucker,69,2020,1629730
469,Dean Wade,70,2020,1629731
530,Kyle Alexander,68,2020,1629734
274,Vincent Poirier,73,2019,1629738
310,Vincent Poirier,73,2020,1629738
530,William Howard,68,2020,1629739
274,Nicolo Melli,73,2019,1629740
224,Nicolo Melli,75,2020,1629740
504,Marko Guduric,69,2020,1629741
530,Stanton Kidd,68,2020,1629742
469,Donta Hall,70,2020,1629743
317,Matt Thomas,72,2019,1629744
268,Matt Thomas,74,2020,1629744
530,Tariq Owens,68,2020,1629745
358,Javonte Green,72,2020,1629750
469,Juwan Morgan,70,2020,1629752
530,Matt Mooney,68,2020,1629760
143,Anthony Edwards,77,2020,1630162
143,LaMelo Ball,77,2020,1630163
143,James Wiseman,77,2020,1630164
268,Killian Hayes,74,2020,1630165
224,Deni Avdija,75,2020,1630166
177,Obi Toppin,76,2020,1630167
177,Onyeka Okongwu,76,2020,1630168
268,Tyrese Haliburton,74,2020,1630169
268,Devin Vassell,74,2020,1630170
224,Isaac Okoro,75,2020,1630171
224,Patrick Williams,75,2020,1630172
268,Precious Achiuwa,74,2020,1630173
358,Aaron Nesmith,72,2020,1630174
358,Cole Anthony,72,2020,1630175
469,Theo Maledon,70,2020,1630177
358,Tyrese Maxey,72,2020,1630178
358,Saddiq Bey,72,2020,1630180
358,R.J. Hampton,72,2020,1630181
358,Josh Green,72,2020,1630182
358,Jaden McDaniels,72,2020,1630183
310,Kira Lewis Jr.,73,2020,1630184
310,Jalen Smith,73,2020,1630188
358,Isaiah Stewart,72,2020,1630191
422,Zeke Nnaji,71,2020,1630192
422,Immanuel Quickley,71,2020,1630193
358,Aleksej Pokusevski,72,2020,1630197
422,Malachi Flynn,71,2020,1630201
469,Payton Pritchard,70,2020,1630202
469,Desmond Bane,70,2020,1630217
530,Skylar Mays,68,2020,1630219
224,Jae'Sean Tate,75,2020,1630256
310,Facundo Campazzo,73,2020,1630267
358,Gabriel Deck,72,2020,1630466
